title,subtitle,authors,narrators,series,length,release_date,language,rating,no_of_ratings,regular_price,sales_price,category,genres,url
How to Lose a Guy Before Christmas,,['A.J. Pine'],"['Andi Arndt', 'Jason Clarke']",,Length: 5 hrs and 24 mins,Release date: 11-16-23,Language: English,4.5 out of 5 stars,"1,306 ratings",$29.95,,,[],https://www.audible.com/pd/How-to-Lose-a-Guy-Before-Christmas-Audiobook/B0CMZ1QRHD?qid=1702366350&sr=1-270&ref_pageloadid=pZgqVJNFGgT0fDhs&ref=a_search_c3_lProduct_6_20&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=6H1BXFMWG6R29CCCX1SM&pageLoadId=2IXkCewvxhPQ0OMZ&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
After Us,"The Abyss, Book 3",['Nathan Hystad'],['Marc Vietor'],The Abyss,Length: 9 hrs and 16 mins,Release date: 11-07-23,Language: English,4.5 out of 5 stars,28 ratings,$19.95,,,[],https://www.audible.com/pd/After-Us-Audiobook/B0CLGQ5KXW?qid=1702366350&sr=1-271&ref_pageloadid=pZgqVJNFGgT0fDhs&ref=a_search_c3_lProduct_6_21&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=6H1BXFMWG6R29CCCX1SM&pageLoadId=2IXkCewvxhPQ0OMZ&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Upon Waking,60 Daily Reflections to Discover Ourselves and the God We Were Made For,['Jackie Hill Perry'],['Jackie Hill Perry'],,Length: 3 hrs and 28 mins,Release date: 10-31-23,Language: English,5 out of 5 stars,11 ratings,$16.09,,,[],https://www.audible.com/pd/Upon-Waking-Audiobook/B0CM6XDBTD?qid=1702366350&sr=1-272&ref_pageloadid=pZgqVJNFGgT0fDhs&ref=a_search_c3_lProduct_6_22&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=6H1BXFMWG6R29CCCX1SM&pageLoadId=2IXkCewvxhPQ0OMZ&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Boss Chicks 2,"Boss Chicks, Book 2",['Shvonne Latrice'],"['Katherine Dollison', 'Winston James']",Boss Chicks,Length: 11 hrs and 44 mins,Release date: 11-28-23,Language: English,5 out of 5 stars,11 ratings,$44.99,,,[],https://www.audible.com/pd/Boss-Chicks-2-Audiobook/B0CLLGM1YY?qid=1702366350&sr=1-273&ref_pageloadid=pZgqVJNFGgT0fDhs&ref=a_search_c3_lProduct_6_23&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=6H1BXFMWG6R29CCCX1SM&pageLoadId=2IXkCewvxhPQ0OMZ&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Damaged Princess,"The Exchange, Book 2",['Jillian West'],"['Gideon Frost', 'Michelle Sparks']",The Exchange,Length: 8 hrs and 29 mins,Release date: 11-28-23,Language: English,5 out of 5 stars,11 ratings,$39.99,,,[],https://www.audible.com/pd/Damaged-Princess-Audiobook/B0CLSP8XWJ?qid=1702366350&sr=1-274&ref_pageloadid=pZgqVJNFGgT0fDhs&ref=a_search_c3_lProduct_6_24&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=6H1BXFMWG6R29CCCX1SM&pageLoadId=2IXkCewvxhPQ0OMZ&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
A Single Soul,,['L.A. Witt'],['Michael Ferraiuolo'],,Length: 4 hrs and 3 mins,Release date: 10-24-23,Language: English,5 out of 5 stars,11 ratings,$14.95,,,[],https://www.audible.com/pd/A-Single-Soul-Audiobook/B0CLH6V45S?qid=1702366350&sr=1-275&ref_pageloadid=pZgqVJNFGgT0fDhs&ref=a_search_c3_lProduct_6_25&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=6H1BXFMWG6R29CCCX1SM&pageLoadId=2IXkCewvxhPQ0OMZ&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
A Purrfect Gift,,['Jae'],['Anastasia Watley'],,Length: 2 hrs and 5 mins,Release date: 10-24-23,Language: English,4.5 out of 5 stars,18 ratings,$6.99,,,[],https://www.audible.com/pd/A-Purrfect-Gift-Audiobook/B0CKWXF88S?qid=1702366350&sr=1-276&ref_pageloadid=pZgqVJNFGgT0fDhs&ref=a_search_c3_lProduct_6_26&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=6H1BXFMWG6R29CCCX1SM&pageLoadId=2IXkCewvxhPQ0OMZ&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
The Dead Man of Storr,"A D.I. Duncan McAdam Mystery (The Misty Isle, Book 2)",['J M Dalgliesh'],['Angus King'],The Misty Isle,Length: 10 hrs and 9 mins,Release date: 11-19-23,Language: English,4.5 out of 5 stars,27 ratings,$24.95,,,[],https://www.audible.com/pd/The-Dead-Man-of-Storr-Audiobook/B0CLVQ15JQ?qid=1702366350&sr=1-277&ref_pageloadid=pZgqVJNFGgT0fDhs&ref=a_search_c3_lProduct_6_27&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=6H1BXFMWG6R29CCCX1SM&pageLoadId=2IXkCewvxhPQ0OMZ&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Nano Mage 1,An Isekai Gamelit Magic Series,['D. Levesque'],"['Garrett Finlay', 'Ellory Lane']",Nano Mage,Length: 9 hrs and 9 mins,Release date: 11-02-23,Language: English,4.5 out of 5 stars,26 ratings,$48.99,,,[],https://www.audible.com/pd/Nano-Mage-1-Audiobook/B0CLFJRCP3?qid=1702366350&sr=1-278&ref_pageloadid=pZgqVJNFGgT0fDhs&ref=a_search_c3_lProduct_6_28&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=6H1BXFMWG6R29CCCX1SM&pageLoadId=2IXkCewvxhPQ0OMZ&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Caught Sleeping,"The Senator's Wife, Book 2",['Jen Lyon'],['Abby Craden'],The Senator's Wife,Length: 10 hrs and 1 min,Release date: 12-08-23,Language: English,5 out of 5 stars,12 ratings,$24.95,,,[],https://www.audible.com/pd/Caught-Sleeping-Audiobook/B0CPNSLJV9?qid=1702366350&sr=1-279&ref_pageloadid=pZgqVJNFGgT0fDhs&ref=a_search_c3_lProduct_6_29&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=6H1BXFMWG6R29CCCX1SM&pageLoadId=2IXkCewvxhPQ0OMZ&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Alastair,"Sons of the Fallen, Book 7",['Jaclyn Osborn'],['Nick J. Russo'],Sons of the Fallen,Length: 14 hrs and 59 mins,Release date: 12-04-23,Language: English,5 out of 5 stars,9 ratings,$24.95,,,[],https://www.audible.com/pd/Alastair-Audiobook/B0CPB3N91L?qid=1702366350&sr=1-280&ref_pageloadid=pZgqVJNFGgT0fDhs&ref=a_search_c3_lProduct_6_30&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=6H1BXFMWG6R29CCCX1SM&pageLoadId=2IXkCewvxhPQ0OMZ&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Bonds of Blood,"Wild Hearts, Book 5",['Nazri Noor'],['Greg Boudreaux'],Wild Hearts Series,Length: 4 hrs and 21 mins,Release date: 12-06-23,Language: English,5 out of 5 stars,9 ratings,$14.95,,,[],https://www.audible.com/pd/Bonds-of-Blood-Audiobook/B0CPKNS42C?qid=1702366350&sr=1-281&ref_pageloadid=pZgqVJNFGgT0fDhs&ref=a_search_c3_lProduct_6_31&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=6H1BXFMWG6R29CCCX1SM&pageLoadId=2IXkCewvxhPQ0OMZ&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Playing with Matches,,['Georgia Beers'],['Lula Larkin'],,Length: 9 hrs and 24 mins,Release date: 11-20-23,Language: English,5 out of 5 stars,9 ratings,$19.95,,,[],https://www.audible.com/pd/Playing-with-Matches-Audiobook/B0CNQ77J1N?qid=1702366350&sr=1-282&ref_pageloadid=pZgqVJNFGgT0fDhs&ref=a_search_c3_lProduct_6_32&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=6H1BXFMWG6R29CCCX1SM&pageLoadId=2IXkCewvxhPQ0OMZ&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Warriors of Luxiria Boxed Set,Books 5-8,['Zoey Draven'],"['Sierra Grace', 'Tristan Josiah']",Warriors of Luxiria,Length: 33 hrs and 39 mins,Release date: 10-19-23,Language: English,5 out of 5 stars,9 ratings,$29.95,,,[],https://www.audible.com/pd/Warriors-of-Luxiria-Boxed-Set-Audiobook/B0CLDBGZ4C?qid=1702366350&sr=1-283&ref_pageloadid=pZgqVJNFGgT0fDhs&ref=a_search_c3_lProduct_6_33&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=6H1BXFMWG6R29CCCX1SM&pageLoadId=2IXkCewvxhPQ0OMZ&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Travis,,['C.J. Petit'],['Michael Alan White'],,Length: 11 hrs and 48 mins,Release date: 11-16-23,Language: English,5 out of 5 stars,9 ratings,$24.95,,,[],https://www.audible.com/pd/Travis-Audiobook/B0CNFCSLWP?qid=1702366350&sr=1-284&ref_pageloadid=pZgqVJNFGgT0fDhs&ref=a_search_c3_lProduct_6_34&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=6H1BXFMWG6R29CCCX1SM&pageLoadId=2IXkCewvxhPQ0OMZ&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Romancing the Artist,"Return to Inglewood, Book 1",['Sally Britton'],['Marian Hussey'],Return to Inglewood,Length: 10 hrs and 7 mins,Release date: 10-25-23,Language: English,5 out of 5 stars,9 ratings,$24.95,,,[],https://www.audible.com/pd/Romancing-the-Artist-Audiobook/B0CLQ91RR7?qid=1702366350&sr=1-285&ref_pageloadid=pZgqVJNFGgT0fDhs&ref=a_search_c3_lProduct_6_35&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=6H1BXFMWG6R29CCCX1SM&pageLoadId=2IXkCewvxhPQ0OMZ&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Cultivate Your Child to Use ADHD as an Asset,Discover over 50 Strategies to Help Your Child Thrive with ADHD and Use Their Diagnosis as a Life-Changing Advantage,['Adele Fairbank'],['Kirsten Foster'],,Length: 3 hrs and 57 mins,Release date: 12-02-23,Language: English,5 out of 5 stars,10 ratings,$14.95,,,[],https://www.audible.com/pd/Cultivate-Your-Child-to-Use-ADHD-as-an-Asset-Audiobook/B0CP2SKG61?qid=1702366350&sr=1-286&ref_pageloadid=pZgqVJNFGgT0fDhs&ref=a_search_c3_lProduct_6_36&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=6H1BXFMWG6R29CCCX1SM&pageLoadId=2IXkCewvxhPQ0OMZ&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
"Power, Part 1","The Burning Tree, Book 6",['Christopher Artinian'],['Kim Bretton'],The Burning Tree,Length: 10 hrs and 12 mins,Release date: 11-13-23,Language: English,5 out of 5 stars,9 ratings,$24.95,,,[],https://www.audible.com/pd/Power-Part-1-Audiobook/B0CN799ZX2?qid=1702366350&sr=1-287&ref_pageloadid=pZgqVJNFGgT0fDhs&ref=a_search_c3_lProduct_6_37&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=6H1BXFMWG6R29CCCX1SM&pageLoadId=2IXkCewvxhPQ0OMZ&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
"You Don't Have Bad Luck, You Just Have Anxious Attachment & Fear of Abandonment",,['Valor Quetzal'],['Maya James'],,Length: 1 hr and 6 mins,Release date: 12-03-23,Language: English,5 out of 5 stars,10 ratings,$6.95,,,[],https://www.audible.com/pd/You-Dont-Have-Bad-Luck-You-Just-Have-Anxious-Attachment-Fear-of-Abandonment-Audiobook/B0CP8DPBNN?qid=1702366350&sr=1-288&ref_pageloadid=pZgqVJNFGgT0fDhs&ref=a_search_c3_lProduct_6_38&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=6H1BXFMWG6R29CCCX1SM&pageLoadId=2IXkCewvxhPQ0OMZ&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Back to Basics,Lost in the Herbal Wilderness,['Common Sense Factor'],['Shania Lynn'],,Length: 4 hrs and 32 mins,Release date: 11-17-23,Language: English,5 out of 5 stars,9 ratings,$14.95,,,[],https://www.audible.com/pd/Back-to-Basics-Audiobook/B0CNL41H7J?qid=1702366350&sr=1-289&ref_pageloadid=pZgqVJNFGgT0fDhs&ref=a_search_c3_lProduct_6_39&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=6H1BXFMWG6R29CCCX1SM&pageLoadId=2IXkCewvxhPQ0OMZ&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Tempting the Sheriff,"Sherwood Forest Shifters, Book 1",['Anna Lowe'],"['Kelsey Osborne', 'Chris Merlin']",Sherwood Forest Shifters,Length: 5 hrs and 34 mins,Release date: 11-18-23,Language: English,5 out of 5 stars,9 ratings,$19.95,,,[],https://www.audible.com/pd/Tempting-the-Sheriff-Audiobook/B0CN7LXY26?qid=1702366350&sr=1-290&ref_pageloadid=pZgqVJNFGgT0fDhs&ref=a_search_c3_lProduct_6_40&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=6H1BXFMWG6R29CCCX1SM&pageLoadId=2IXkCewvxhPQ0OMZ&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
California Tax Lien and Deed Investing Book,Buying Real Estate Investment Property for Beginners,['Brian Mahoney'],['Brian Mahoney'],,Length: 1 hr and 15 mins,Release date: 10-30-23,Language: English,5 out of 5 stars,9 ratings,$6.95,,,[],https://www.audible.com/pd/California-Tax-Lien-and-Deed-Investing-Book-Audiobook/B0CLYT3N74?qid=1702366350&sr=1-291&ref_pageloadid=pZgqVJNFGgT0fDhs&ref=a_search_c3_lProduct_6_41&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=6H1BXFMWG6R29CCCX1SM&pageLoadId=2IXkCewvxhPQ0OMZ&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Broken Arrow,"Open Road Series, Book 4",['Chelle Bliss'],"['Lance Greenfield', 'Kirsten Leigh']",Open Road Series,Length: 7 hrs and 19 mins,Release date: 12-02-23,Language: English,5 out of 5 stars,14 ratings,$19.95,,,[],https://www.audible.com/pd/Broken-Arrow-Audiobook/B0CP9WDN6N?qid=1702366350&sr=1-292&ref_pageloadid=pZgqVJNFGgT0fDhs&ref=a_search_c3_lProduct_6_42&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=6H1BXFMWG6R29CCCX1SM&pageLoadId=2IXkCewvxhPQ0OMZ&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Passion in the Mountains,Greene Mountain Boys,['Olivia T. Turner'],"['Brooklyn Young', 'Oliver Clarke']",Greene Mountain Boys,Length: 2 hrs and 23 mins,Release date: 12-04-23,Language: English,5 out of 5 stars,13 ratings,$6.95,,,[],https://www.audible.com/pd/Passion-in-the-Mountains-Audiobook/B0CP8L6YF5?qid=1702366350&sr=1-293&ref_pageloadid=pZgqVJNFGgT0fDhs&ref=a_search_c3_lProduct_6_43&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=6H1BXFMWG6R29CCCX1SM&pageLoadId=2IXkCewvxhPQ0OMZ&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Endangered Species,"Time Served, Book 1",['Onley James'],['Liam DiCosimo'],Time Served,Length: 6 hrs and 7 mins,Release date: 11-21-23,Language: English,5 out of 5 stars,13 ratings,$19.95,,,[],https://www.audible.com/pd/Endangered-Species-Audiobook/B0CNSDR9TF?qid=1702366350&sr=1-294&ref_pageloadid=pZgqVJNFGgT0fDhs&ref=a_search_c3_lProduct_6_44&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=6H1BXFMWG6R29CCCX1SM&pageLoadId=2IXkCewvxhPQ0OMZ&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Cruelest Vow,"Tainted Regime, Book 1",['Piper Stone'],"['Thomas Locklear', 'Delaney Dawson']",Tainted Regime,Length: 9 hrs and 18 mins,Release date: 10-26-23,Language: English,5 out of 5 stars,13 ratings,$19.95,,,[],https://www.audible.com/pd/Cruelest-Vow-Audiobook/B0CLS5WCH6?qid=1702366350&sr=1-295&ref_pageloadid=pZgqVJNFGgT0fDhs&ref=a_search_c3_lProduct_6_45&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=6H1BXFMWG6R29CCCX1SM&pageLoadId=2IXkCewvxhPQ0OMZ&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Lady of Darkness,"Darkness Duet, Book 2",['Amanda Richardson'],"['Brooke Daniels', 'Michael Gallagher']",Darkness Duet,Length: 7 hrs and 17 mins,Release date: 10-31-23,Language: English,5 out of 5 stars,13 ratings,$19.95,,,[],https://www.audible.com/pd/Lady-of-Darkness-Audiobook/B0CM4VN7VN?qid=1702366350&sr=1-296&ref_pageloadid=pZgqVJNFGgT0fDhs&ref=a_search_c3_lProduct_6_46&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=6H1BXFMWG6R29CCCX1SM&pageLoadId=2IXkCewvxhPQ0OMZ&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Whirly World,,['Brandon Jones'],['Brandon Jones'],,Length: 9 hrs and 31 mins,Release date: 10-24-23,Language: English,5 out of 5 stars,10 ratings,$19.95,,,[],https://www.audible.com/pd/Whirly-World-Audiobook/B0CLH33GW5?qid=1702366350&sr=1-297&ref_pageloadid=pZgqVJNFGgT0fDhs&ref=a_search_c3_lProduct_6_47&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=6H1BXFMWG6R29CCCX1SM&pageLoadId=2IXkCewvxhPQ0OMZ&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Kisses Like Rain,"Corsican Crime Lord, Book 4",['Charmaine Pauls'],"['Laurie West', 'Gideon Frost']",Corsican Crime Lord,Length: 13 hrs and 1 min,Release date: 12-03-23,Language: English,5 out of 5 stars,12 ratings,$24.95,,,[],https://www.audible.com/pd/Kisses-Like-Rain-Audiobook/B0CP6M339P?qid=1702366350&sr=1-298&ref_pageloadid=pZgqVJNFGgT0fDhs&ref=a_search_c3_lProduct_6_48&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=6H1BXFMWG6R29CCCX1SM&pageLoadId=2IXkCewvxhPQ0OMZ&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Tower Mage 2,"A LitRPG Isekai Fantasy (The Nine Magics, Book 2)",['David Burke'],"['Daniel Wisniewski', 'Rebecca Woods']",The Nine Magics,Length: 10 hrs and 19 mins,Release date: 11-17-23,Language: English,5 out of 5 stars,12 ratings,$48.99,,,[],https://www.audible.com/pd/Tower-Mage-2-Audiobook/B0CN7JYWBZ?qid=1702366350&sr=1-299&ref_pageloadid=pZgqVJNFGgT0fDhs&ref=a_search_c3_lProduct_6_49&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=6H1BXFMWG6R29CCCX1SM&pageLoadId=2IXkCewvxhPQ0OMZ&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
I Married Wonjin,Prime Mating Agency,['Regine Abel'],['Daryl Mayfield'],Prime Mating Agency,Length: 3 hrs and 13 mins,Release date: 11-13-23,Language: English,5 out of 5 stars,12 ratings,$14.95,,,[],https://www.audible.com/pd/I-Married-Wonjin-Audiobook/B0CN7HX7GW?qid=1702366350&sr=1-300&ref_pageloadid=pZgqVJNFGgT0fDhs&ref=a_search_c3_lProduct_6_50&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=6H1BXFMWG6R29CCCX1SM&pageLoadId=2IXkCewvxhPQ0OMZ&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
"You Don't Have Bad Luck, You Just Have Anxious Attachment & Fear of Abandonment",,['Valor Quetzal'],['Maya James'],,Length: 1 hr and 6 mins,Release date: 12-03-23,Language: English,5 out of 5 stars,10 ratings,$6.95,,,[],https://www.audible.com/pd/You-Dont-Have-Bad-Luck-You-Just-Have-Anxious-Attachment-Fear-of-Abandonment-Audiobook/B0CP8DPBNN?qid=1702366377&sr=1-301&ref_pageloadid=2IXkCewvxhPQ0OMZ&ref=a_search_c3_lProduct_7_1&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=WHYXGG53X16HD871AX6X&pageLoadId=jfg7CS4mE76akbb0&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Back to Basics,Lost in the Herbal Wilderness,['Common Sense Factor'],['Shania Lynn'],,Length: 4 hrs and 32 mins,Release date: 11-17-23,Language: English,5 out of 5 stars,9 ratings,$14.95,,,[],https://www.audible.com/pd/Back-to-Basics-Audiobook/B0CNL41H7J?qid=1702366377&sr=1-302&ref_pageloadid=2IXkCewvxhPQ0OMZ&ref=a_search_c3_lProduct_7_2&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=WHYXGG53X16HD871AX6X&pageLoadId=jfg7CS4mE76akbb0&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Tempting the Sheriff,"Sherwood Forest Shifters, Book 1",['Anna Lowe'],"['Kelsey Osborne', 'Chris Merlin']",Sherwood Forest Shifters,Length: 5 hrs and 34 mins,Release date: 11-18-23,Language: English,5 out of 5 stars,9 ratings,$19.95,,,[],https://www.audible.com/pd/Tempting-the-Sheriff-Audiobook/B0CN7LXY26?qid=1702366377&sr=1-303&ref_pageloadid=2IXkCewvxhPQ0OMZ&ref=a_search_c3_lProduct_7_3&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=WHYXGG53X16HD871AX6X&pageLoadId=jfg7CS4mE76akbb0&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
California Tax Lien and Deed Investing Book,Buying Real Estate Investment Property for Beginners,['Brian Mahoney'],['Brian Mahoney'],,Length: 1 hr and 15 mins,Release date: 10-30-23,Language: English,5 out of 5 stars,9 ratings,$6.95,,,[],https://www.audible.com/pd/California-Tax-Lien-and-Deed-Investing-Book-Audiobook/B0CLYT3N74?qid=1702366377&sr=1-304&ref_pageloadid=2IXkCewvxhPQ0OMZ&ref=a_search_c3_lProduct_7_4&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=WHYXGG53X16HD871AX6X&pageLoadId=jfg7CS4mE76akbb0&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Shadowcroft Academy for Dungeons: Year Three,,"['James Hunter', 'Aaron Michael Ritchey']",['Henry Kramer'],Shadowcroft Academy For Dungeons,Length: 19 hrs and 52 mins,Release date: 10-17-23,Language: English,4.5 out of 5 stars,25 ratings,$24.95,,,[],https://www.audible.com/pd/Shadowcroft-Academy-for-Dungeons-Year-Three-Audiobook/B0CKZHGWHT?qid=1702366377&sr=1-305&ref_pageloadid=2IXkCewvxhPQ0OMZ&ref=a_search_c3_lProduct_7_5&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=WHYXGG53X16HD871AX6X&pageLoadId=jfg7CS4mE76akbb0&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Broken Arrow,"Open Road Series, Book 4",['Chelle Bliss'],"['Lance Greenfield', 'Kirsten Leigh']",Open Road Series,Length: 7 hrs and 19 mins,Release date: 12-02-23,Language: English,5 out of 5 stars,14 ratings,$19.95,,,[],https://www.audible.com/pd/Broken-Arrow-Audiobook/B0CP9WDN6N?qid=1702366377&sr=1-306&ref_pageloadid=2IXkCewvxhPQ0OMZ&ref=a_search_c3_lProduct_7_6&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=WHYXGG53X16HD871AX6X&pageLoadId=jfg7CS4mE76akbb0&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Passion in the Mountains,Greene Mountain Boys,['Olivia T. Turner'],"['Brooklyn Young', 'Oliver Clarke']",Greene Mountain Boys,Length: 2 hrs and 23 mins,Release date: 12-04-23,Language: English,5 out of 5 stars,13 ratings,$6.95,,,[],https://www.audible.com/pd/Passion-in-the-Mountains-Audiobook/B0CP8L6YF5?qid=1702366377&sr=1-307&ref_pageloadid=2IXkCewvxhPQ0OMZ&ref=a_search_c3_lProduct_7_7&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=WHYXGG53X16HD871AX6X&pageLoadId=jfg7CS4mE76akbb0&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Endangered Species,"Time Served, Book 1",['Onley James'],['Liam DiCosimo'],Time Served,Length: 6 hrs and 7 mins,Release date: 11-21-23,Language: English,5 out of 5 stars,13 ratings,$19.95,,,[],https://www.audible.com/pd/Endangered-Species-Audiobook/B0CNSDR9TF?qid=1702366377&sr=1-308&ref_pageloadid=2IXkCewvxhPQ0OMZ&ref=a_search_c3_lProduct_7_8&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=WHYXGG53X16HD871AX6X&pageLoadId=jfg7CS4mE76akbb0&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
Cruelest Vow,"Tainted Regime, Book 1",['Piper Stone'],"['Thomas Locklear', 'Delaney Dawson']",Tainted Regime,Length: 9 hrs and 18 mins,Release date: 10-26-23,Language: English,5 out of 5 stars,13 ratings,$19.95,,,[],https://www.audible.com/pd/Cruelest-Vow-Audiobook/B0CLS5WCH6?qid=1702366377&sr=1-309&ref_pageloadid=2IXkCewvxhPQ0OMZ&ref=a_search_c3_lProduct_7_9&pf_rd_p=83218cca-c308-412f-bfcf-90198b687a2f&pf_rd_r=WHYXGG53X16HD871AX6X&pageLoadId=jfg7CS4mE76akbb0&ref_plink=not_applicable&creativeId=0d6f6720-f41c-457e-a42b-8c8dceb62f2c
